data/legend/house/00011_.png,房_房屋结构_单面的房子；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋样式_学校；房_墙壁_长方形整齐墙面；房_墙壁_墙壁上有装饰；房_门_没有门把手；房_窗户_很多窗户；房_屋顶_尖屋顶/房子屋顶为锐角；房_窗户_方块窗户；房_房屋结构_两层楼/多层房子
data/legend/house/00012_.png,房_窗户_“十”字形的窗户；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_近处的房子；房_屋顶_格子状屋顶/密布“十”字的屋顶；房_窗户_窗形不一，有方有圆；房_墙壁_长方形整齐墙面；房_屋顶_尖屋顶/房子屋顶为锐角；房_房屋样式_古怪的房子（如塔、尖顶等)；房_门_门上有把手；房_门_对开门/双开门/两个门；房_房屋结构_单层房子；房_房屋结构_单面的房子
data/legend/house/00013_.png,房_房屋结构_单层房子；房_路_门前有道路；房_路_通向右侧道路；房_房屋结构_立体的房子；房_屋顶_格子状屋顶/密布“十”字的屋顶；房_房屋样式_海边(湖边、河边)的房子；房_烟囱_没有烟囱；房_窗户_方块窗户；房_房屋大小_大小适中的房子(画面占纸张的1/4到1/3)；房_房屋视角远近_房子左侧面；房_墙壁_长方形整齐墙面；房_门_没有门把手；房_房屋视角远近_远处的房子
data/legend/house/00014_.png,房_房屋视角远近_房子右侧面；房_房屋结构_立体的房子；房_房屋样式_树上的房子；房_房屋大小_过小的房子(小于纸张的1/9)；房_窗户_方块窗户；房_房屋视角远近_近处的房子；房_房屋结构_单层房子；房_门_没有门把手；房_烟囱_没有烟囱；房_墙壁_长方形整齐墙面
data/legend/house/00015_.png,房_门_没有门把手；房_墙壁_长方形整齐墙面；房_烟囱_没有烟囱；房_房屋视角远近_房子右侧面；房_房屋结构_立体的房子；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋样式_透视的房子；房_房屋结构_单层房子；房_窗户_“十”字形的窗户
data/legend/house/00016_.png,房_墙壁_长方形整齐墙面；房_房屋结构_立体的房子；房_屋顶_房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；房_房屋视角远近_房子右侧面；房_门_没有门把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_烟囱_没有烟囱；房_房屋视角远近_近处的房子；房_窗户_“十”字形的窗户；房_房屋结构_单层房子
data/legend/house/00017_.png,房_屋顶_屋顶较大；房_房屋视角远近_房子左侧面；房_墙壁_长方形整齐墙面；房_门_缺少门(不画门）；房_房屋结构_立体的房子；房_烟囱_没有烟囱；房_房屋结构_单层房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_“十”字形的窗户；房_门_没有门把手；房_房屋视角远近_近处的房子
data/legend/house/00018_.png,房_房屋结构_单层房子；房_烟囱_没有烟囱；房_屋顶_屋顶较小；房_门_没有门把手；房_窗户_“十”字形的窗户；房_房屋视角远近_近处的房子；房_房屋结构_单面的房子；房_墙壁_长方形整齐墙面
data/legend/house/00019_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子；房_房屋结构_单面的房子；房_墙壁_长方形整齐墙面；房_窗户_栅栏样窗户；房_屋顶_屋顶涂黑或有阴影；房_门_没有门把手；房_房屋视角远近_近处的房子
data/legend/house/00020_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_立体的房子；房_屋顶_强调屋顶/屋顶线较深；房_窗户_“十”字形的窗户；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_窗户_窗形不一，有方有圆；房_房屋视角远近_房子左侧面；房_墙壁_长方形整齐墙面；房_烟囱_没有烟囱；房_房屋结构_单层房子；房_房屋视角远近_近处的房子；房_门_没有门把手
data/legend/house/00021_.png,房_房屋结构_单面的房子；房_房屋结构_单层房子；房_屋顶_顶墙分开焊接；房_门_门上有把手；房_墙壁_长方形整齐墙面；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_烟囱_没有烟囱；房_窗户_“十”字形的窗户
data/legend/house/00022_.png,房_窗户_“十”字形的窗户；房_房屋视角远近_近处的房子；房_房屋结构_单层房子；房_房屋视角远近_房子右侧面；房_屋顶_屋顶上画房子；房_屋顶_房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；房_墙壁_长方形整齐墙面；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_烟囱_没有烟囱；房_房屋结构_立体的房子；房_门_没有门把手；房_窗户_小的窗子
data/legend/house/00023_.png,房_屋顶_屋顶较大；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_垮掉的墙；房_窗户_“十”字形的窗户；房_门_缺少门(不画门）；房_烟囱_没有烟囱；房_房屋结构_单面的房子；房_房屋结构_单层房子；房_门_没有门把手；房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面
data/legend/house/00024_.png,房_屋顶_尖屋顶/房子屋顶为锐角；房_房屋结构_单面的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_近处的房子；房_屋顶_屋顶两侧低垂包裹；房_窗户_“十”字形的窗户；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_门_门上有把手
data/legend/house/00025_.png,房_房屋视角远近_近处的房子；房_房屋视角远近_房子左侧面；房_窗户_“十”字形的窗户；房_房屋结构_单层房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_门_没有门把手；房_房屋结构_立体的房子；房_烟囱_没有烟囱；房_屋顶_格子状屋顶/密布“十”字的屋顶；房_墙壁_长方形整齐墙面
data/legend/house/00026_.png,房_房屋结构_单面的房子；房_屋顶_屋顶天窗；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子；房_烟囱_烟陡然偏向一方，像是有很大的风一样/横着冒烟；房_门_门上有把手；房_烟囱_烟囱画在左边；房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面
data/legend/house/00027_.png,房_墙壁_房屋线条断续；房_烟囱_没有烟囱；房_窗户_“十”字形的窗户；房_墙壁_长方形整齐墙面；房_房屋结构_立体的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_房子右侧面；房_门_门上有把手；房_房屋结构_单层房子；房_房屋视角远近_近处的房子
data/legend/house/00028_.png,房_房屋结构_单面的房子；房_门_没有门把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_长方形整齐墙面；房_墙壁_强调墙的轮廓线；房_窗户_“十”字形的窗户；房_烟囱_没有烟囱；房_房屋结构_单层房子；房_房屋视角远近_近处的房子
data/legend/house/00029_.png,房_墙壁_用画纸底边线作基线；房_房屋结构_单层房子；房_房屋视角远近_房子右侧面；房_窗户_“十”字形的窗户；房_门_没有门把手；房_烟囱_没有烟囱；房_房屋结构_立体的房子；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)
data/legend/house/00030_.png,房_房屋视角远近_房子右侧面；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子；房_墙壁_房子无底线；房_烟囱_没有烟囱；房_门_没有门把手；房_窗户_“十”字形的窗户
data/legend/house/00031_.png,房_门_缺少门(不画门）；房_房屋结构_单面的房子；房_屋顶_尖屋顶/房子屋顶为锐角；房_房屋视角远近_近处的房子；房_窗户_很多窗户；房_房屋样式_古怪的房子（如塔、尖顶等)；房_墙壁_长方形整齐墙面；房_窗户_完全涂黑的窗户；房_屋顶_屋顶涂黑或有阴影；房_窗户_方块窗户；房_墙壁_用画纸底边线作基线；房_门_没有门把手；房_烟囱_没有烟囱；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_两层楼/多层房子；房_墙壁_房子墙壁在纸的边缘
data/legend/house/00032_.png,房_墙壁_垮掉的墙；房_房屋结构_单层房子；房_烟囱_没有烟囱；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_立体的房子；房_门_没有门把手；房_墙壁_长方形整齐墙面；房_窗户_“十”字形的窗户；房_房屋视角远近_房子右侧面；房_房屋视角远近_近处的房子
data/legend/house/00033_.png,房_门_门上有把手；房_烟囱_没有烟囱；房_窗户_“十”字形的窗户；房_房屋结构_单面的房子；房_墙壁_长方形整齐墙面；房_墙壁_用桩支持房屋；房_房屋结构_单层房子；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)
data/legend/house/00034_.png,房_门_门上有把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_烟囱_没有烟囱；房_墙壁_绘制墙壁详细；房_房屋视角远近_近处的房子；房_房屋视角远近_房子右侧面；房_窗户_没有画窗户；房_房屋结构_砖房；房_房屋结构_单层房子；房_墙壁_长方形整齐墙面
data/legend/house/00035_.png,房_房屋结构_立体的房子；房_墙壁_长方形整齐墙面；房_墙壁_墙壁上有装饰；房_房屋视角远近_近处的房子；房_窗户_“十”字形的窗户；房_房屋结构_单层房子；房_烟囱_没有烟囱；房_房屋视角远近_房子右侧面；房_门_没有门把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)
data/legend/house/00036_.png,房_门_门上有把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_屋顶_屋顶瓦片描绘细致；房_墙壁_外墙污渍；房_窗户_方块窗户；房_烟囱_没有烟囱；房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_房屋视角远近_房子右侧面
data/legend/house/00037_.png,房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_屋顶_屋顶涂黑或有阴影；房_门_没有门把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_近处的房子；房_墙壁_右侧墙壁阴影；房_房屋视角远近_房子右侧面；房_屋顶_房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；房_门_大门/门相对于房子显得很大；房_烟囱_没有烟囱
data/legend/house/00038_.png,房_窗户_小的窗子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_右侧墙壁阴影；房_门_门上有把手；房_房屋结构_单面的房子；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_窗户_“十”字形的窗户；房_屋顶_屋顶较小
data/legend/house/00039_.png,房_屋顶_格子状屋顶/密布“十”字的屋顶；房_房屋结构_立体的房子；房_墙壁_房屋周围的花草庭院；房_烟囱_没有烟囱；房_房屋视角远近_远处的房子；房_门_没有门把手；房_房屋大小_大小适中的房子(画面占纸张的1/4到1/3)；房_房屋结构_单层房子；房_墙壁_长方形整齐墙面；房_房屋视角远近_房子左侧面
data/legend/house/00040_.png,房_房屋视角远近_房子左侧面；房_房屋结构_立体的房子；房_烟囱_烟囱竖着冒烟；房_烟囱_烟囱画在左边；房_墙壁_长方形整齐墙面；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_窗户_“十”字形的窗户；房_门_没有门把手；房_房屋视角远近_近处的房子
data/legend/house/00041_.png,房_墙壁_长方形整齐墙面；房_门_门上有把手；房_房屋结构_单层房子；房_房屋视角远近_近处的房子；房_屋顶_屋顶较小；房_房屋结构_单面的房子；房_门_对开门/双开门/两个门；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_栅栏样窗户
data/legend/house/00042_.png,房_房屋结构_单层房子；房_门_悬空门；房_窗户_“十”字形的窗户；房_房屋视角远近_近处的房子；房_门_没有门把手；房_烟囱_没有烟囱；房_房屋结构_单面的房子；房_墙壁_长方形整齐墙面；房_房屋大小_过大的房子(画面占纸张的2/3以上)
data/legend/house/00043_.png,房_门_门上有把手；房_房屋结构_单面的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_没有画窗户；房_房屋结构_单层房子；房_屋顶_屋顶瓦片描绘细致；房_门_有窥视孔的门；房_墙壁_长方形整齐墙面；房_房屋视角远近_近处的房子
data/legend/house/00044_.png,房_门_门是开着的；房_窗户_“十”字形的窗户；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_烟囱_没有烟囱；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_门_门上有把手；房_房屋结构_单面的房子
data/legend/house/00045_.png,房_门_门是开着的；房_窗户_方块窗户；房_墙壁_长方形整齐墙面；房_烟囱_“X”形的烟囱；房_门_门上有把手；房_房屋结构_单层房子；房_门_门窗向前开；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_门_大门/门相对于房子显得很大；房_房屋视角远近_近处的房子；房_房屋结构_单面的房子；房_屋顶_尖屋顶/房子屋顶为锐角
data/legend/house/00046_.png,房_墙壁_长方形整齐墙面；房_房屋视角远近_近处的房子；房_烟囱_没有烟囱；房_窗户_“十”字形的窗户；房_门_门上有把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_房子右侧面；房_房屋结构_立体的房子；房_房屋结构_单层房子
data/legend/house/00047_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_烟囱_没有烟囱；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_门_没有门把手；房_房屋结构_单面的房子；房_窗户_“十”字形的窗户；房_房屋视角远近_近处的房子
data/legend/house/00048_.png,房_墙壁_长方形整齐墙面；房_房屋结构_立体的房子；房_烟囱_没有烟囱；房_门_没有门把手；房_房屋结构_单层房子；房_窗户_没有画窗户；房_房屋视角远近_近处的房子；房_房屋视角远近_房子右侧面；房_房屋大小_过大的房子(画面占纸张的2/3以上)
data/legend/house/00049_.png,房_烟囱_没有烟囱；房_墙壁_长方形整齐墙面；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子；房_房屋结构_单面的房子；房_窗户_“十”字形的窗户；房_门_没有门把手；房_窗户_线条加粗的窗户
data/legend/house/00050_.png,房_窗户_完全涂黑的窗户；房_房屋视角远近_近处的房子；房_房屋结构_立体的房子；房_房屋视角远近_房子右侧面；房_墙壁_长方形整齐墙面；房_烟囱_没有烟囱；房_窗户_方块窗户；房_门_没有门把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子
data/legend/house/00051_.png,房_烟囱_没有烟囱；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单层房子；房_窗户_方块窗户；房_墙壁_长方形整齐墙面；房_房屋结构_单面的房子；房_门_没有门把手；房_房屋视角远近_近处的房子
data/legend/house/00052_.png,房_门_门上有把手；房_窗户_小的窗子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_房子右侧面；房_房屋视角远近_近处的房子；房_门_对开门/双开门/两个门；房_房屋结构_立体的房子；房_墙壁_长方形整齐墙面；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_烟囱_没有烟囱；房_门_侧门；房_房屋结构_单层房子；房_窗户_“十”字形的窗户
data/legend/house/00053_.png,房_烟囱_没有烟囱；房_门_没有门把手；房_房屋视角远近_近处的房子；房_窗户_“十”字形的窗户；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_很多窗户；房_房屋结构_单层房子；房_墙壁_长方形整齐墙面；房_房屋结构_单面的房子；房_窗户_窗形不一，有方有圆
data/legend/house/00054_.png,房_墙壁_长方形整齐墙面；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单面的房子；房_窗户_“十”字形的窗户；房_房屋视角远近_近处的房子；房_烟囱_烟囱画在左边；房_房屋结构_单层房子；房_窗户_很多窗户；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_门_门上有把手
data/legend/house/00055_.png,房_房屋结构_立体的房子；房_窗户_强调房子侧面的窗台；房_门_没有门把手；房_窗户_方块窗户；房_房屋视角远近_近处的房子；房_窗户_“十”字形的窗户；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_房屋视角远近_房子左侧面；房_烟囱_没有烟囱
data/legend/house/00056_.png,房_房屋视角远近_近处的房子；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_房屋结构_单面的房子；房_门_没有门把手；房_窗户_小的窗子；房_窗户_很多窗户；房_墙壁_长方形整齐墙面；房_窗户_方块窗户；房_房屋结构_单层房子；房_烟囱_烟囱画在左边；房_房屋大小_过大的房子(画面占纸张的2/3以上)
data/legend/house/00057_.png,房_房屋视角远近_近处的房子；房_房屋结构_立体的房子；房_墙壁_长方形整齐墙面；房_房屋结构_两层楼/多层房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_“十”字形的窗户；房_房屋视角远近_房子左侧面；房_烟囱_没有烟囱；房_窗户_二层有窗，一层无窗；房_门_没有门把手
data/legend/house/00058_.png,房_烟囱_没有烟囱；房_墙壁_长方形整齐墙面；房_墙壁_外墙污渍；房_房屋结构_单层房子；房_窗户_窗户上锁；房_房屋视角远近_近处的房子；房_屋顶_屋顶瓦片描绘细致；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_房屋周围的花草庭院；房_门_门上有把手；房_房屋结构_单面的房子
data/legend/house/00059_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_路_通向左侧道路；房_房屋结构_单面的房子；房_房屋视角远近_近处的房子；房_房屋结构_单层房子；房_屋顶_屋顶较大；房_烟囱_没有烟囱；房_门_有窥视孔的门；房_门_门上有把手；房_墙壁_长方形整齐墙面；房_窗户_窗帘；房_路_门前有道路；房_窗户_方块窗户；房_窗户_窗内的窗帘全部打开或打开一部分
data/legend/house/00060_.png,房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_窗内的窗帘全部打开或打开一部分；房_烟囱_没有烟囱；房_房屋结构_单面的房子；房_门_非常小的门低矮而宽的门/门相对于房子显得很小；房_门_门上有把手；房_房屋结构_单层房子；房_墙壁_长方形整齐墙面；房_窗户_窗帘
data/legend/house/00061_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_立体的房子；房_烟囱_没有烟囱；房_门_没有门把手；房_窗户_窗帘完全拉上的窗户；房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面；房_房屋视角远近_房子右侧面；房_窗户_窗帘；房_房屋结构_单层房子
data/legend/house/00062_.png,房_房屋结构_单层房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_门_没有门把手；房_墙壁_长方形整齐墙面；房_房屋结构_立体的房子；房_门_缺少门(不画门）；房_烟囱_没有烟囱；房_房屋视角远近_近处的房子；房_房屋视角远近_房子右侧面；房_窗户_“十”字形的窗户
data/legend/house/00063_.png,房_墙壁_长方形整齐墙面；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_栅栏样窗户；房_门_对开门/双开门/两个门；房_房屋结构_单面的房子；房_门_门上有把手；房_房屋结构_单层房子；房_房屋视角远近_近处的房子
data/legend/house/00064_.png,房_房屋视角远近_近处的房子；房_房屋视角远近_房子右侧面；房_窗户_落地大玻璃；房_门_门上有把手；房_路_通向左侧道路；房_墙壁_长方形整齐墙面；房_烟囱_没有烟囱；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_路_门前有道路；房_窗户_“十”字形的窗户；房_房屋结构_单层房子
data/legend/house/00065_.png,房_房屋结构_单面的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_长方形整齐墙面；房_房屋视角远近_近处的房子；房_烟囱_强调烟囱；房_房屋结构_单层房子；房_窗户_“十”字形的窗户；房_门_门上有把手；房_屋顶_尖屋顶/房子屋顶为锐角
data/legend/house/00066_.png,房_墙壁_长方形整齐墙面；房_房屋视角远近_房子左侧面；房_烟囱_无法排烟的烟囱；房_房屋视角远近_近处的房子；房_窗户_“十”字形的窗户；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_立体的房子；房_门_没有门把手；房_房屋结构_单层房子
data/legend/house/00067_.png,房_烟囱_倾斜的烟囱；房_房屋结构_立体的房子；房_门_没有门把手；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_房屋视角远近_房子右侧面；房_窗户_“十”字形的窗户；房_房屋视角远近_近处的房子
data/legend/house/00068_.png,房_墙壁_长方形整齐墙面；房_房屋结构_单面的房子；房_屋顶_尖屋顶/房子屋顶为锐角；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_“十”字形的窗户；房_房屋结构_单层房子；房_烟囱_强调烟囱；房_门_门上有把手；房_房屋视角远近_近处的房子
data/legend/house/00069_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_烟囱_烟囱中放出浓烟；房_窗户_“十”字形的窗户；房_墙壁_长方形整齐墙面；房_房屋结构_单面的房子；房_房屋结构_单层房子；房_房屋视角远近_近处的房子；房_门_没有门把手
data/legend/house/00070_.png,房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面；房_烟囱_烟陡然偏向一方，像是有很大的风一样/横着冒烟；房_门_没有门把手；房_房屋结构_单层房子；房_房屋大小_大小适中的房子(画面占纸张的1/4到1/3)；房_房屋结构_单面的房子；房_窗户_“十”字形的窗户
data/legend/house/00071_.png,房_路_门前有道路；房_墙壁_长方形整齐墙面；房_门_没有门把手；房_窗户_“十”字形的窗户；房_房屋结构_单面的房子；房_路_路远离房子的一端很宽，接近房子的一端很窄；房_房屋结构_单层房子；房_烟囱_没有烟囱
data/legend/house/00072_.png,房_路_道路上有石子；房_路_通向右侧道路；房_门_门是开着的；房_路_门前有道路；房_窗户_窗内的窗帘全部打开或打开一部分；房_窗户_强调房子侧面的窗台；房_门_对开门/双开门/两个门；房_房屋结构_立体的房子；房_门_没有门把手；房_烟囱_没有烟囱；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_窗户_窗帘；房_房屋视角远近_房子左侧面；房_路_路很长，迂回弯曲；房_门_门窗向前开
data/legend/house/00073_.png,房_房屋结构_单层房子；房_窗户_“十”字形的窗户；房_路_门前有道路；房_门_没有门把手；房_墙壁_长方形整齐墙面；房_房屋大小_大小适中的房子(画面占纸张的1/4到1/3)；房_烟囱_没有烟囱；房_房屋结构_单面的房子；房_房屋视角远近_远处的房子；房_路_通向左侧道路；房_路_路很长，迂回弯曲
data/legend/house/00074_.png,房_路_门前有道路；房_烟囱_没有烟囱；房_墙壁_长方形整齐墙面；房_路_通向左侧道路；房_房屋结构_单面的房子；房_门_没有门把手；房_房屋大小_大小适中的房子(画面占纸张的1/4到1/3)；房_路_路远离房子的一端很宽，接近房子的一端很窄；房_房屋视角远近_远处的房子；房_房屋结构_单层房子；房_窗户_“十”字形的窗户
data/legend/house/00075_.png,房_房屋结构_单层房子；房_房屋视角远近_近处的房子；房_墙壁_长方形整齐墙面；房_烟囱_没有烟囱；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋结构_单面的房子；房_路_通向左侧道路；房_窗户_“十”字形的窗户；房_路_门前有道路；房_门_没有门把手
data/legend/house/00076_.png,房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_窗户_小的窗子；房_窗户_“十”字形的窗户；房_窗户_方块窗户；房_房屋结构_单层房子；房_烟囱_没有烟囱；房_房屋结构_立体的房子；房_房屋视角远近_近处的房子；房_房屋附属物_楼梯；房_屋顶_房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；房_墙壁_长方形整齐墙面；房_房屋视角远近_房子右侧面；房_门_没有门把手
data/legend/house/00077_.png,房_房屋结构_立体的房子；房_烟囱_没有烟囱；房_路_门前的路无法接近房门；房_房屋视角远近_近处的房子；房_房屋大小_过大的房子(画面占纸张的2/3以上)；房_房屋视角远近_房子右侧面；房_路_通向右侧道路；房_墙壁_长方形整齐墙面；房_房屋结构_单层房子；房_路_门前有道路；房_门_门上有把手；房_窗户_“十”字形的窗户
data/legend/house/00078_.png,房_墙壁_长方形整齐墙面；房_房屋视角远近_近处的房子；房_门_没有门把手；房_路_路在窗下；房_房屋结构_单层房子；房_房屋视角远近_房子右侧面；房_房屋结构_立体的房子；房_窗户_“十”字形的窗户；房_烟囱_没有烟囱
